,rate.type,individual.ID,term,estimate,std.error,statistic,p.value,Temp.Cat,unique.ID,Temp.C,K,Ambient_Nutrient,Species,Chamber.Channel,Run,umol.cm2.hr,log.rate,Species.ID,Organism.ID
151,Net Photosynthesis,C1_NL,lnc,4.771576376,0.329659047,14.47427704,5.08E-07,30,C1_NL_30,30,303.15,Nutrient,Caul,1,12,249.4886322,5.523413539,C1_L,C1
152,Net Photosynthesis,C1_NL,lnc,4.771576376,0.329659047,14.47427704,5.08E-07,32,C1_NL_32,32,305.15,Nutrient,Caul,1,12,265.2455121,5.584418861,C1_L,C1
153,Net Photosynthesis,C1_NL,lnc,4.771576376,0.329659047,14.47427704,5.08E-07,34,C1_NL_34,34,307.15,Nutrient,Caul,1,12,202.4527529,5.315433805,C1_L,C1
154,Net Photosynthesis,C1_NL,lnc,4.771576376,0.329659047,14.47427704,5.08E-07,36,C1_NL_36,36,309.15,Nutrient,Caul,1,12,105.2510946,4.66580511,C1_L,C1
155,Net Photosynthesis,C1_NL,lnc,4.771576376,0.329659047,14.47427704,5.08E-07,39,C1_NL_39,39,312.15,Nutrient,Caul,1,12,-157.391668,0,C1_L,C1
156,Net Photosynthesis,C1_NL,lnc,4.771576376,0.329659047,14.47427704,5.08E-07,42,C1_NL_42,42,315.15,Nutrient,Caul,1,12,-29.7841401,0,C1_L,C1
157,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,16,C1_NL_16,16,289.15,Nutrient,Caul,1,12,81.68895191,4.415086001,C1_L,C1
158,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,20,C1_NL_20,20,293.15,Nutrient,Caul,1,12,107.728534,4.688854262,C1_L,C1
159,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,22,C1_NL_22,22,295.15,Nutrient,Caul,1,12,140.0501464,4.949115475,C1_L,C1
160,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,24,C1_NL_24,24,297.15,Nutrient,Caul,1,12,164.94415,5.111651286,C1_L,C1
161,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,26,C1_NL_26,26,299.15,Nutrient,Caul,1,12,245.5541837,5.507581781,C1_L,C1
162,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,28,C1_NL_28,28,301.15,Nutrient,Caul,1,12,208.7275675,5.345809391,C1_L,C1
163,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,30,C1_NL_30,30,303.15,Nutrient,Caul,1,12,249.4886322,5.523413539,C1_L,C1
164,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,32,C1_NL_32,32,305.15,Nutrient,Caul,1,12,265.2455121,5.584418861,C1_L,C1
165,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,34,C1_NL_34,34,307.15,Nutrient,Caul,1,12,202.4527529,5.315433805,C1_L,C1
166,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,36,C1_NL_36,36,309.15,Nutrient,Caul,1,12,105.2510946,4.66580511,C1_L,C1
167,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,39,C1_NL_39,39,312.15,Nutrient,Caul,1,12,-157.391668,0,C1_L,C1
168,Net Photosynthesis,C1_NL,E,0.704940856,0.403279469,1.748020693,0.118589313,42,C1_NL_42,42,315.15,Nutrient,Caul,1,12,-29.7841401,0,C1_L,C1
169,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,16,C1_NL_16,16,289.15,Nutrient,Caul,1,12,81.68895191,4.415086001,C1_L,C1
170,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,20,C1_NL_20,20,293.15,Nutrient,Caul,1,12,107.728534,4.688854262,C1_L,C1
171,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,22,C1_NL_22,22,295.15,Nutrient,Caul,1,12,140.0501464,4.949115475,C1_L,C1
172,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,24,C1_NL_24,24,297.15,Nutrient,Caul,1,12,164.94415,5.111651286,C1_L,C1
173,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,26,C1_NL_26,26,299.15,Nutrient,Caul,1,12,245.5541837,5.507581781,C1_L,C1
174,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,28,C1_NL_28,28,301.15,Nutrient,Caul,1,12,208.7275675,5.345809391,C1_L,C1
175,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,30,C1_NL_30,30,303.15,Nutrient,Caul,1,12,249.4886322,5.523413539,C1_L,C1
176,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,32,C1_NL_32,32,305.15,Nutrient,Caul,1,12,265.2455121,5.584418861,C1_L,C1
177,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,34,C1_NL_34,34,307.15,Nutrient,Caul,1,12,202.4527529,5.315433805,C1_L,C1
178,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,36,C1_NL_36,36,309.15,Nutrient,Caul,1,12,105.2510946,4.66580511,C1_L,C1
179,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,39,C1_NL_39,39,312.15,Nutrient,Caul,1,12,-157.391668,0,C1_L,C1
180,Net Photosynthesis,C1_NL,Eh,7.476921348,1.155526782,6.470573826,0.000194039,42,C1_NL_42,42,315.15,Nutrient,Caul,1,12,-29.7841401,0,C1_L,C1
181,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,16,C1_NL_16,16,289.15,Nutrient,Caul,1,12,81.68895191,4.415086001,C1_L,C1
182,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,20,C1_NL_20,20,293.15,Nutrient,Caul,1,12,107.728534,4.688854262,C1_L,C1
183,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,22,C1_NL_22,22,295.15,Nutrient,Caul,1,12,140.0501464,4.949115475,C1_L,C1
184,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,24,C1_NL_24,24,297.15,Nutrient,Caul,1,12,164.94415,5.111651286,C1_L,C1
185,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,26,C1_NL_26,26,299.15,Nutrient,Caul,1,12,245.5541837,5.507581781,C1_L,C1
186,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,28,C1_NL_28,28,301.15,Nutrient,Caul,1,12,208.7275675,5.345809391,C1_L,C1
187,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,30,C1_NL_30,30,303.15,Nutrient,Caul,1,12,249.4886322,5.523413539,C1_L,C1
188,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,32,C1_NL_32,32,305.15,Nutrient,Caul,1,12,265.2455121,5.584418861,C1_L,C1
189,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,34,C1_NL_34,34,307.15,Nutrient,Caul,1,12,202.4527529,5.315433805,C1_L,C1
190,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,36,C1_NL_36,36,309.15,Nutrient,Caul,1,12,105.2510946,4.66580511,C1_L,C1
191,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,39,C1_NL_39,39,312.15,Nutrient,Caul,1,12,-157.391668,0,C1_L,C1
192,Net Photosynthesis,C1_NL,Th,306.7780188,1.297248542,236.4836104,1.14E-16,42,C1_NL_42,42,315.15,Nutrient,Caul,1,12,-29.7841401,0,C1_L,C1
193,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,16,C10_AD_16,16,289.15,Ambient,Caul,10,9,23.56361165,3.201266147,C10_D,C10
194,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,20,C10_AD_20,20,293.15,Ambient,Caul,10,9,11.24592683,2.505193378,C10_D,C10
195,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,22,C10_AD_22,22,295.15,Ambient,Caul,10,9,29.23852774,3.409116864,C10_D,C10
196,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,24,C10_AD_24,24,297.15,Ambient,Caul,10,9,27.02616967,3.333138705,C10_D,C10
197,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,26,C10_AD_26,26,299.15,Ambient,Caul,10,9,38.01723409,3.664003448,C10_D,C10
198,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,28,C10_AD_28,28,301.15,Ambient,Caul,10,9,44.55560435,3.818933653,C10_D,C10
199,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,30,C10_AD_30,30,303.15,Ambient,Caul,10,9,45.02983697,3.829289816,C10_D,C10
200,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,32,C10_AD_32,32,305.15,Ambient,Caul,10,9,39.83087121,3.709438443,C10_D,C10
201,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,34,C10_AD_34,34,307.15,Ambient,Caul,10,9,82.92737374,4.429951827,C10_D,C10
202,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,36,C10_AD_36,36,309.15,Ambient,Caul,10,9,114.0116013,4.745033004,C10_D,C10
203,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,39,C10_AD_39,39,312.15,Ambient,Caul,10,9,66.75902503,4.215957662,C10_D,C10
204,Respiration,C10_AD,lnc,3.128175253,0.168609767,18.55275232,7.35E-08,42,C10_AD_42,42,315.15,Ambient,Caul,10,9,98.50131579,4.600170868,C10_D,C10
205,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,16,C10_AD_16,16,289.15,Ambient,Caul,10,9,23.56361165,3.201266147,C10_D,C10
206,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,20,C10_AD_20,20,293.15,Ambient,Caul,10,9,11.24592683,2.505193378,C10_D,C10
207,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,22,C10_AD_22,22,295.15,Ambient,Caul,10,9,29.23852774,3.409116864,C10_D,C10
208,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,24,C10_AD_24,24,297.15,Ambient,Caul,10,9,27.02616967,3.333138705,C10_D,C10
209,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,26,C10_AD_26,26,299.15,Ambient,Caul,10,9,38.01723409,3.664003448,C10_D,C10
210,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,28,C10_AD_28,28,301.15,Ambient,Caul,10,9,44.55560435,3.818933653,C10_D,C10
211,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,30,C10_AD_30,30,303.15,Ambient,Caul,10,9,45.02983697,3.829289816,C10_D,C10
212,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,32,C10_AD_32,32,305.15,Ambient,Caul,10,9,39.83087121,3.709438443,C10_D,C10
213,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,34,C10_AD_34,34,307.15,Ambient,Caul,10,9,82.92737374,4.429951827,C10_D,C10
214,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,36,C10_AD_36,36,309.15,Ambient,Caul,10,9,114.0116013,4.745033004,C10_D,C10
215,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,39,C10_AD_39,39,312.15,Ambient,Caul,10,9,66.75902503,4.215957662,C10_D,C10
216,Respiration,C10_AD,E,0.605975517,0.201830305,3.002401042,0.017009328,42,C10_AD_42,42,315.15,Ambient,Caul,10,9,98.50131579,4.600170868,C10_D,C10
217,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,16,C10_AD_16,16,289.15,Ambient,Caul,10,9,23.56361165,3.201266147,C10_D,C10
218,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,20,C10_AD_20,20,293.15,Ambient,Caul,10,9,11.24592683,2.505193378,C10_D,C10
219,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,22,C10_AD_22,22,295.15,Ambient,Caul,10,9,29.23852774,3.409116864,C10_D,C10
220,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,24,C10_AD_24,24,297.15,Ambient,Caul,10,9,27.02616967,3.333138705,C10_D,C10
221,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,26,C10_AD_26,26,299.15,Ambient,Caul,10,9,38.01723409,3.664003448,C10_D,C10
222,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,28,C10_AD_28,28,301.15,Ambient,Caul,10,9,44.55560435,3.818933653,C10_D,C10
223,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,30,C10_AD_30,30,303.15,Ambient,Caul,10,9,45.02983697,3.829289816,C10_D,C10
224,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,32,C10_AD_32,32,305.15,Ambient,Caul,10,9,39.83087121,3.709438443,C10_D,C10
225,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,34,C10_AD_34,34,307.15,Ambient,Caul,10,9,82.92737374,4.429951827,C10_D,C10
226,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,36,C10_AD_36,36,309.15,Ambient,Caul,10,9,114.0116013,4.745033004,C10_D,C10
227,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,39,C10_AD_39,39,312.15,Ambient,Caul,10,9,66.75902503,4.215957662,C10_D,C10
228,Respiration,C10_AD,Eh,3.358427704,18.03283659,0.186239568,0.856892768,42,C10_AD_42,42,315.15,Ambient,Caul,10,9,98.50131579,4.600170868,C10_D,C10
229,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,16,C10_AD_16,16,289.15,Ambient,Caul,10,9,23.56361165,3.201266147,C10_D,C10
230,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,20,C10_AD_20,20,293.15,Ambient,Caul,10,9,11.24592683,2.505193378,C10_D,C10
231,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,22,C10_AD_22,22,295.15,Ambient,Caul,10,9,29.23852774,3.409116864,C10_D,C10
232,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,24,C10_AD_24,24,297.15,Ambient,Caul,10,9,27.02616967,3.333138705,C10_D,C10
233,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,26,C10_AD_26,26,299.15,Ambient,Caul,10,9,38.01723409,3.664003448,C10_D,C10
234,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,28,C10_AD_28,28,301.15,Ambient,Caul,10,9,44.55560435,3.818933653,C10_D,C10
235,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,30,C10_AD_30,30,303.15,Ambient,Caul,10,9,45.02983697,3.829289816,C10_D,C10
236,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,32,C10_AD_32,32,305.15,Ambient,Caul,10,9,39.83087121,3.709438443,C10_D,C10
237,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,34,C10_AD_34,34,307.15,Ambient,Caul,10,9,82.92737374,4.429951827,C10_D,C10
238,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,36,C10_AD_36,36,309.15,Ambient,Caul,10,9,114.0116013,4.745033004,C10_D,C10
239,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,39,C10_AD_39,39,312.15,Ambient,Caul,10,9,66.75902503,4.215957662,C10_D,C10
240,Respiration,C10_AD,Th,318.5816458,16.6184552,19.17035259,5.68E-08,42,C10_AD_42,42,315.15,Ambient,Caul,10,9,98.50131579,4.600170868,C10_D,C10
241,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,16,C10_AL_16,16,289.15,Ambient,Caul,10,11,149.5129601,5.014049194,C10_L,C10
242,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,20,C10_AL_20,20,293.15,Ambient,Caul,10,11,203.6420288,5.321262252,C10_L,C10
243,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,22,C10_AL_22,22,295.15,Ambient,Caul,10,11,235.304017,5.465119184,C10_L,C10
244,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,24,C10_AL_24,24,297.15,Ambient,Caul,10,11,254.6892813,5.543962962,C10_L,C10
245,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,26,C10_AL_26,26,299.15,Ambient,Caul,10,11,324.8855354,5.786546201,C10_L,C10
246,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,28,C10_AL_28,28,301.15,Ambient,Caul,10,11,425.2998052,6.055142867,C10_L,C10
247,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,30,C10_AL_30,30,303.15,Ambient,Caul,10,11,270.5232335,5.60404771,C10_L,C10
248,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,32,C10_AL_32,32,305.15,Ambient,Caul,10,11,310.8182078,5.742420351,C10_L,C10
249,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,34,C10_AL_34,34,307.15,Ambient,Caul,10,11,268.3196234,5.595898865,C10_L,C10
250,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,36,C10_AL_36,36,309.15,Ambient,Caul,10,11,25.15245009,3.26394288,C10_L,C10
251,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,39,C10_AL_39,39,312.15,Ambient,Caul,10,11,-147.7391866,0,C10_L,C10
252,Net Photosynthesis,C10_AL,lnc,5.44552009,0.881959531,6.174342358,0.000266794,42,C10_AL_42,42,315.15,Ambient,Caul,10,11,156.7961697,5.061304135,C10_L,C10
253,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,16,C10_AL_16,16,289.15,Ambient,Caul,10,11,149.5129601,5.014049194,C10_L,C10
254,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,20,C10_AL_20,20,293.15,Ambient,Caul,10,11,203.6420288,5.321262252,C10_L,C10
255,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,22,C10_AL_22,22,295.15,Ambient,Caul,10,11,235.304017,5.465119184,C10_L,C10
256,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,24,C10_AL_24,24,297.15,Ambient,Caul,10,11,254.6892813,5.543962962,C10_L,C10
257,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,26,C10_AL_26,26,299.15,Ambient,Caul,10,11,324.8855354,5.786546201,C10_L,C10
258,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,28,C10_AL_28,28,301.15,Ambient,Caul,10,11,425.2998052,6.055142867,C10_L,C10
259,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,30,C10_AL_30,30,303.15,Ambient,Caul,10,11,270.5232335,5.60404771,C10_L,C10
260,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,32,C10_AL_32,32,305.15,Ambient,Caul,10,11,310.8182078,5.742420351,C10_L,C10
261,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,34,C10_AL_34,34,307.15,Ambient,Caul,10,11,268.3196234,5.595898865,C10_L,C10
262,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,36,C10_AL_36,36,309.15,Ambient,Caul,10,11,25.15245009,3.26394288,C10_L,C10
263,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,39,C10_AL_39,39,312.15,Ambient,Caul,10,11,-147.7391866,0,C10_L,C10
264,Net Photosynthesis,C10_AL,E,1.109910534,2.074795091,0.53494947,0.607229257,42,C10_AL_42,42,315.15,Ambient,Caul,10,11,156.7961697,5.061304135,C10_L,C10
265,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,16,C10_AL_16,16,289.15,Ambient,Caul,10,11,149.5129601,5.014049194,C10_L,C10
266,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,20,C10_AL_20,20,293.15,Ambient,Caul,10,11,203.6420288,5.321262252,C10_L,C10
267,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,22,C10_AL_22,22,295.15,Ambient,Caul,10,11,235.304017,5.465119184,C10_L,C10
268,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,24,C10_AL_24,24,297.15,Ambient,Caul,10,11,254.6892813,5.543962962,C10_L,C10
269,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,26,C10_AL_26,26,299.15,Ambient,Caul,10,11,324.8855354,5.786546201,C10_L,C10
270,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,28,C10_AL_28,28,301.15,Ambient,Caul,10,11,425.2998052,6.055142867,C10_L,C10
271,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,30,C10_AL_30,30,303.15,Ambient,Caul,10,11,270.5232335,5.60404771,C10_L,C10
272,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,32,C10_AL_32,32,305.15,Ambient,Caul,10,11,310.8182078,5.742420351,C10_L,C10
273,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,34,C10_AL_34,34,307.15,Ambient,Caul,10,11,268.3196234,5.595898865,C10_L,C10
274,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,36,C10_AL_36,36,309.15,Ambient,Caul,10,11,25.15245009,3.26394288,C10_L,C10
275,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,39,C10_AL_39,39,312.15,Ambient,Caul,10,11,-147.7391866,0,C10_L,C10
276,Net Photosynthesis,C10_AL,Eh,3.323948134,1.697226063,1.95845928,0.085862313,42,C10_AL_42,42,315.15,Ambient,Caul,10,11,156.7961697,5.061304135,C10_L,C10
277,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,16,C10_AL_16,16,289.15,Ambient,Caul,10,11,149.5129601,5.014049194,C10_L,C10
278,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,20,C10_AL_20,20,293.15,Ambient,Caul,10,11,203.6420288,5.321262252,C10_L,C10
279,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,22,C10_AL_22,22,295.15,Ambient,Caul,10,11,235.304017,5.465119184,C10_L,C10
280,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,24,C10_AL_24,24,297.15,Ambient,Caul,10,11,254.6892813,5.543962962,C10_L,C10
281,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,26,C10_AL_26,26,299.15,Ambient,Caul,10,11,324.8855354,5.786546201,C10_L,C10
282,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,28,C10_AL_28,28,301.15,Ambient,Caul,10,11,425.2998052,6.055142867,C10_L,C10
283,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,30,C10_AL_30,30,303.15,Ambient,Caul,10,11,270.5232335,5.60404771,C10_L,C10
284,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,32,C10_AL_32,32,305.15,Ambient,Caul,10,11,310.8182078,5.742420351,C10_L,C10
285,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,34,C10_AL_34,34,307.15,Ambient,Caul,10,11,268.3196234,5.595898865,C10_L,C10
286,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,36,C10_AL_36,36,309.15,Ambient,Caul,10,11,25.15245009,3.26394288,C10_L,C10
287,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,39,C10_AL_39,39,312.15,Ambient,Caul,10,11,-147.7391866,0,C10_L,C10
288,Net Photosynthesis,C10_AL,Th,300.6025784,9.504486067,31.62744164,1.09E-09,42,C10_AL_42,42,315.15,Ambient,Caul,10,11,156.7961697,5.061304135,C10_L,C10
289,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,16,C10_ND_16,16,289.15,Nutrient,Caul,10,10,51.10117607,3.953187522,C10_D,C10
290,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,20,C10_ND_20,20,293.15,Nutrient,Caul,10,10,37.71922762,3.656336314,C10_D,C10
291,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,22,C10_ND_22,22,295.15,Nutrient,Caul,10,10,11.9616752,2.561996942,C10_D,C10
292,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,24,C10_ND_24,24,297.15,Nutrient,Caul,10,10,33.66837409,3.545827862,C10_D,C10
293,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,26,C10_ND_26,26,299.15,Nutrient,Caul,10,10,47.04551486,3.872148788,C10_D,C10
294,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,28,C10_ND_28,28,301.15,Nutrient,Caul,10,10,74.42356361,4.323119741,C10_D,C10
295,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,30,C10_ND_30,30,303.15,Nutrient,Caul,10,10,108.4998211,4.695922915,C10_D,C10
296,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,32,C10_ND_32,32,305.15,Nutrient,Caul,10,10,92.28670477,4.535677598,C10_D,C10
297,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,34,C10_ND_34,34,307.15,Nutrient,Caul,10,10,2.748519885,1.321361065,C10_D,C10
298,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,36,C10_ND_36,36,309.15,Nutrient,Caul,10,10,24.52088798,3.239497253,C10_D,C10
299,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,39,C10_ND_39,39,312.15,Nutrient,Caul,10,10,26.45254892,3.31245902,C10_D,C10
300,Respiration,C10_ND,lnc,4.267475297,90.540749,0.047133201,0.963562452,42,C10_ND_42,42,315.15,Nutrient,Caul,10,10,185.4266934,5.228038097,C10_D,C10
