"","X","ID","Intercept","umol.L.sec","Temp.C","Date","Chamber.Channel","Run","Species","Temp.Cat","Start.time","Stop.Time","Ambient_Nutrient","Light_Dark","Organism.ID","Dry.weight","Blank","Volume","umol.sec"
"115",115,"C2_ND_30C",222.185665778612,-0.00692684803001881,29.8977755102041,"6/22/22",2,10,"Caul",30,2023-02-25 13:22:13,2023-02-25 13:34:37,"Nutrient","Dark","C2_ND",0.05,"0",0.653,-0.00452323176360228
"116",116,"C2_ND_32C",201.698738782609,-0.0077895072463769,31.8723333333333,"6/22/22",2,10,"Caul",32,2023-02-25 14:07:03,2023-02-25 14:14:02,"Nutrient","Dark","C2_ND",0.05,"0",0.653,-0.00508654823188412
"117",117,"C2_ND_34C",187.55792983683,-0.0092480186480191,33.8788888888889,"6/22/22",2,10,"Caul",34,2023-02-25 14:51:43,2023-02-25 14:56:18,"Nutrient","Dark","C2_ND",0.05,"0",0.653,-0.00603895617715647
"118",118,"C2_ND_36C",177.652614951794,-0.00932666350561092,36.0363684210526,"6/22/22",2,10,"Caul",36,2023-02-25 15:29:09,2023-02-25 15:38:47,"Nutrient","Dark","C2_ND",0.05,"0",0.653,-0.00609031126916393
"119",119,"C2_ND_39C",142.79506591133,-0.0111122167487685,38.9311515151515,"6/22/22",2,10,"Caul",39,2023-02-25 16:35:40,2023-02-25 16:44:05,"Nutrient","Dark","C2_ND",0.05,"0",0.653,-0.00725627753694583
"120",120,"C2_ND_42C",131.074019307207,-0.00793015404262114,41.8831428571429,"6/22/22",2,10,"Caul",42,2023-02-25 17:17:31,2023-02-25 17:49:28,"Nutrient","Dark","C2_ND",0.05,"0",0.653,-0.0051783905898316
"121",121,"C2_NL_16C",275.592453605442,0.00278721088435368,16.4260769230769,"6/23/22",2,12,"Caul",16,2023-02-25 07:23:01,2023-02-25 07:36:11,"Nutrient","Light","C2_NL",0.064,"0",0.673,0.00187579292517003
"122",122,"C2_NL_20C",260.407982257356,0.00287404479578389,20.0832,"6/23/22",2,12,"Caul",20,2023-02-25 08:12:31,2023-02-25 08:25:17,"Nutrient","Light","C2_NL",0.064,"0",0.673,0.00193423214756256
"123",123,"C2_NL_22C",256.193388335903,0.00374055709733792,21.9801923076923,"6/23/22",2,12,"Caul",22,2023-02-25 08:50:06,2023-02-25 09:03:11,"Nutrient","Light","C2_NL",0.064,"0",0.673,0.00251739492650842
"124",124,"C2_NL_24C",245.473036753582,0.00348678412027243,24.2105454545455,"6/23/22",2,12,"Caul",24,2023-02-25 09:24:04,2023-02-25 09:37:58,"Nutrient","Light","C2_NL",0.064,"0",0.673,0.00234660571294335
"125",125,"C2_NL_26C",240.069142454445,0.00340904057183124,25.9039038461538,"6/23/22",2,12,"Caul",26,2023-02-25 09:58:30,2023-02-25 10:11:44,"Nutrient","Light","C2_NL",0.064,"0",0.673,0.00229428430484242
"126",126,"C2_NL_28C",232.661727606959,0.00231079986869458,28.0535714285714,"6/23/22",2,12,"Caul",28,2023-02-25 10:33:22,2023-02-25 10:47:28,"Nutrient","Light","C2_NL",0.064,"0",0.673,0.00155516831163145
"127",127,"C2_NL_30C",217.46573218266,0.00362420031842527,29.85496,"6/23/22",2,12,"Caul",30,2023-02-25 11:11:14,2023-02-25 11:24:01,"Nutrient","Light","C2_NL",0.064,"0",0.673,0.00243908681430021
"128",128,"C2_NL_32C",211.469784060332,0.000595276018099629,32.067131147541,"6/23/22",2,12,"Caul",32,2023-02-25 11:45:59,2023-02-25 12:01:22,"Nutrient","Light","C2_NL",0.064,"0",0.673,0.00040062076018105
"129",129,"C2_NL_34C",204.316817536565,-0.00227984097457801,33.9811587301587,"6/23/22",2,12,"Caul",34,2023-02-25 12:23:11,2023-02-25 12:39:07,"Nutrient","Light","C2_NL",0.064,"0",0.673,-0.001534332975891
"130",130,"C2_NL_36C",178.309829482993,-0.00104346258503397,35.7411153846154,"6/23/22",2,12,"Caul",36,2023-02-25 13:15:15,2023-02-25 13:28:28,"Nutrient","Light","C2_NL",0.064,"0",0.673,-0.000702250319727862
"131",131,"C2_NL_39C",150.225918083671,-0.00529325236167343,39.24622,"6/23/22",2,12,"Caul",39,2023-02-25 14:13:21,2023-02-25 14:26:06,"Nutrient","Light","C2_NL",0.064,"0",0.673,-0.00356235883940622
"132",132,"C2_NL_42C",133.881088125571,-0.00724116540342958,41.9692857142857,"6/23/22",2,12,"Caul",42,2023-02-25 14:54:04,2023-02-25 15:08:16,"Nutrient","Light","C2_NL",0.064,"0",0.673,-0.00487330431650811
"133",133,"C2Blank_AL_16C",224.517077814267,-0.00105017332603526,16.43721875,"6/23/22",2,11,"Caul",16,2023-02-25 16:32:32,2023-02-25 16:40:41,"Ambient","Light","C2_AL",0,"1",0.68,-0.000714117861703977
"134",134,"C2Blank_AL_20C",240.888690801034,-0.00108424712238661,20.1883921568627,"6/23/22",2,11,"Caul",20,2023-02-25 17:11:46,2023-02-25 17:24:42,"Ambient","Light","C2_AL",0,"1",0.68,-0.000737288043222895
"135",135,"C2Blank_AL_22C",237.208608481214,-0.00147026983226629,22.0413448275862,"6/23/22",2,11,"Caul",22,2023-02-25 17:43:35,2023-02-25 17:58:15,"Ambient","Light","C2_AL",0,"1",0.68,-0.000999783485941077
"136",136,"C2Blank_AL_24C",234.148790115622,-0.00202088485246382,24.1025294117647,"6/23/22",2,11,"Caul",24,2023-02-25 18:17:52,2023-02-25 18:30:59,"Ambient","Light","C2_AL",0,"1",0.68,-0.0013742016996754
"137",137,"C2Blank_AL_26C",230.456942714374,-0.00313113761534821,26.04076,"6/23/22",2,11,"Caul",26,2023-02-25 18:47:59,2023-02-25 19:00:50,"Ambient","Light","C2_AL",0,"1",0.68,-0.00212917357843678
"138",138,"C2Blank_AL_28C",222.413379484017,-0.00415777572206801,28.1845833333333,"6/23/22",2,11,"Caul",28,2023-02-25 19:25:00,2023-02-25 19:37:19,"Ambient","Light","C2_AL",0,"1",0.68,-0.00282728749100625
"139",139,"C2Blank_AL_30C",213.334144435661,-0.00434825647782174,30.0184901960784,"6/23/22",2,11,"Caul",30,2023-02-25 20:00:31,2023-02-25 20:13:29,"Ambient","Light","C2_AL",0,"1",0.68,-0.00295681440491878
"140",140,"C2Blank_AL_32C",206.776408204973,-0.00504154837410647,31.9596078431373,"6/23/22",2,11,"Caul",32,2023-02-25 20:31:26,2023-02-25 20:44:14,"Ambient","Light","C2_AL",0,"1",0.68,-0.0034282528943924
"141",141,"C2Blank_AL_34C",197.501659018118,-0.00594785505552313,33.884359375,"6/23/22",2,11,"Caul",34,2023-02-25 21:03:09,2023-02-25 21:19:25,"Ambient","Light","C2_AL",0,"1",0.68,-0.00404454143775573
"142",142,"C2Blank_AL_36C",177.648181754386,-0.00863964912280682,35.8906666666667,"6/23/22",2,11,"Caul",36,2023-02-25 21:48:22,2023-02-25 21:53:48,"Ambient","Light","C2_AL",0,"1",0.68,-0.00587496140350864
"143",143,"C2Blank_AL_39C",165.763893041919,-0.00749826688295063,38.9548,"6/23/22",2,11,"Caul",39,2023-02-25 22:14:51,2023-02-25 22:28:42,"Ambient","Light","C2_AL",0,"1",0.68,-0.00509882148040643
"144",144,"C2Blank_AL_42C",144.648575343755,-0.00957396873643076,41.2976307692308,"6/23/22",2,11,"Caul",42,2023-02-25 23:04:18,2023-02-25 23:06:05,"Ambient","Light","C2_AL",0,"1",0.68,-0.00651029874077292
"145",145,"C3_AD_16C",235.165267776772,-0.00122328205128193,16.2068214285714,"6/21/22",3,9,"Caul",16,2023-02-25 13:23:48,2023-02-25 13:37:58,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.000813482564102484
"146",146,"C3_AD_20C",255.649958357964,-0.00226328407224939,19.7432631578947,"6/21/22",3,9,"Caul",20,2023-02-25 14:16:49,2023-02-25 14:26:24,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.00150508390804584
"147",147,"C3_AD_22C",250.35767197439,-0.00297511964785909,21.9272181818182,"6/21/22",3,9,"Caul",22,2023-02-25 14:53:26,2023-02-25 15:07:20,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.0019784545658263
"148",148,"C3_AD_24C",240.880195620066,-0.00322846956964594,23.9038039215686,"6/21/22",3,9,"Caul",24,2023-02-25 15:28:34,2023-02-25 15:41:24,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.00214693226381455
"149",149,"C3_AD_26C",235.944714747475,-0.00534988142292486,25.90424,"6/21/22",3,9,"Caul",26,2023-02-25 16:00:51,2023-02-25 16:13:36,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.00355767114624503
"150",150,"C3_AD_28C",227.614899268293,-0.00630414634146351,27.8877142857143,"6/21/22",3,9,"Caul",28,2023-02-25 16:28:30,2023-02-25 16:40:55,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.00419225731707323
"151",151,"C3_AD_30C",209.144241830065,-0.00544771241830022,29.8293333333333,"6/21/22",3,9,"Caul",30,2023-02-25 17:12:31,2023-02-25 17:17:48,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.00362272875816965
"152",152,"C3_AD_32C",202.306902564103,-0.00717728937728913,31.81675,"6/21/22",3,9,"Caul",32,2023-02-25 17:42:04,2023-02-25 17:47:13,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.00477289743589727
"153",153,"C3_AD_34C",199.387489044289,-0.0111685314685315,33.845,"6/21/22",3,9,"Caul",34,2023-02-25 18:50:23,2023-02-25 18:55:12,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.00742707342657345
"154",154,"C3_AD_36C",192.838813695091,-0.008512074230679,36.0623958333333,"6/21/22",3,9,"Caul",36,2023-02-25 19:19:13,2023-02-25 19:31:30,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.00566052936340154
"155",155,"C3_AD_39C",165.824835555555,-0.0151601169590642,38.9877142857143,"6/21/22",3,9,"Caul",39,2023-02-25 20:17:18,2023-02-25 20:26:23,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.0100814777777777
"156",156,"C3_AD_42C",132.838839284486,-0.0153380804953558,41.9643181818182,"6/21/22",3,9,"Caul",42,2023-02-25 21:25:01,2023-02-25 21:30:41,"Ambient","Dark","C3_AD",0.12,"0",0.665,-0.0101998235294116
"157",157,"C3_AL_16C",218.285639548872,0.00252060150375963,16.3078461538462,"6/23/22",3,11,"Caul",16,2023-02-25 16:34:06,2023-02-25 16:40:47,"Ambient","Light","C3_AL",0.107,"0",0.666,0.00167872060150391
"158",158,"C3_AL_20C",228.53229068525,0.00268370499419287,20.0806470588235,"6/23/22",3,11,"Caul",20,2023-02-25 17:11:49,2023-02-25 17:24:44,"Ambient","Light","C3_AL",0.107,"0",0.666,0.00178734752613245
"159",159,"C3_AL_22C",225.341844465291,0.00303724202626625,21.8051346153846,"6/23/22",3,11,"Caul",22,2023-02-25 17:44:58,2023-02-25 17:58:20,"Ambient","Light","C3_AL",0.107,"0",0.666,0.00202280318949332
"160",160,"C3_AL_24C",222.091850669293,0.00384546814020492,24.0492156862745,"6/23/22",3,11,"Caul",24,2023-02-25 18:17:55,2023-02-25 18:31:02,"Ambient","Light","C3_AL",0.107,"0",0.666,0.00256108178137648
"161",161,"C3_AL_26C",218.256644753325,0.00370659802659815,25.86538,"6/23/22",3,11,"Caul",26,2023-02-25 18:48:02,2023-02-25 19:00:52,"Ambient","Light","C3_AL",0.107,"0",0.666,0.00246859428571437
"162",162,"C3_AL_28C",213.142548652296,0.00369502863187065,28.1143958333333,"6/23/22",3,11,"Caul",28,2023-02-25 19:25:04,2023-02-25 19:37:21,"Ambient","Light","C3_AL",0.107,"0",0.666,0.00246088906882585
"163",163,"C3_AL_30C",203.460422059422,0.00256532356532356,29.7668285714286,"6/23/22",3,11,"Caul",30,2023-02-25 20:04:43,2023-02-25 20:13:38,"Ambient","Light","C3_AL",0.107,"0",0.666,0.00170850549450549
"164",164,"C3_AL_32C",196.78384362257,0.00264001896633459,32.1063137254902,"6/23/22",3,11,"Caul",32,2023-02-25 20:31:29,2023-02-25 20:44:17,"Ambient","Light","C3_AL",0.107,"0",0.666,0.00175825263157884
"165",165,"C3_AL_34C",186.983806182796,-0.000120698924730986,34.1363611111111,"6/23/22",3,11,"Caul",34,2023-02-25 21:10:25,2023-02-25 21:19:27,"Ambient","Light","C3_AL",0.107,"0",0.666,-8.03854838708367e-05
"166",166,"C3_AL_36C",171.653870197947,-0.00455971407624633,35.9858604651163,"6/23/22",3,11,"Caul",36,2023-02-25 21:42:29,2023-02-25 21:53:21,"Ambient","Light","C3_AL",0.107,"0",0.666,-0.00303676957478006
"167",167,"C3_AL_39C",153.326472631579,-0.00935684210526332,38.7749615384615,"6/23/22",3,11,"Caul",39,2023-02-25 22:22:03,2023-02-25 22:28:45,"Ambient","Light","C3_AL",0.107,"0",0.666,-0.00623165684210537
"168",168,"C3_AL_42C",128.102308917749,-0.0110807792207794,41.8860714285714,"6/23/22",3,11,"Caul",42,2023-02-25 22:59:01,2023-02-25 23:06:08,"Ambient","Light","C3_AL",0.107,"0",0.666,-0.00737979896103908
"169",169,"C3_ND_16C",258.640917273954,-0.0016149797570848,16.1124909090909,"6/22/22",3,10,"Caul",16,2023-02-25 08:58:45,2023-02-25 09:12:46,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00105781174089054
"170",170,"C3_ND_20C",248.378858197217,-0.00261091954022984,19.8249516129032,"6/22/22",3,10,"Caul",20,2023-02-25 09:55:39,2023-02-25 10:11:14,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00171015229885055
"171",171,"C3_ND_22C",241.020185426449,-0.00315136173482454,21.9260877192982,"6/22/22",3,10,"Caul",22,2023-02-25 10:30:56,2023-02-25 10:45:22,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00206414193631007
"172",172,"C3_ND_24C",235.659828230127,-0.00383016249451034,23.9247708333333,"6/22/22",3,10,"Caul",24,2023-02-25 11:04:40,2023-02-25 11:16:54,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00250875643390427
"173",173,"C3_ND_26C",220.994150400141,-0.00355526529173282,25.8975076923077,"6/22/22",3,10,"Caul",26,2023-02-25 12:02:47,2023-02-25 12:19:09,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.002328698766085
"174",174,"C3_ND_28C",206.914615143222,-0.00583408137201228,27.8986486486486,"6/22/22",3,10,"Caul",28,2023-02-25 12:47:30,2023-02-25 12:56:48,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00382132329866804
"175",175,"C3_ND_30C",208.131128013136,-0.00619008210180624,29.7413255813953,"6/22/22",3,10,"Caul",30,2023-02-25 13:23:43,2023-02-25 13:34:39,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00405450377668309
"176",176,"C3_ND_32C",194.380131344591,-0.00614691682301454,31.8873488372093,"6/22/22",3,10,"Caul",32,2023-02-25 14:03:09,2023-02-25 14:14:05,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00402623051907452
"177",177,"C3_ND_34C",179.338965934066,-0.00864725274725299,33.8562352941176,"6/22/22",3,10,"Caul",34,2023-02-25 14:51:51,2023-02-25 14:56:21,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00566395054945071
"178",178,"C3_ND_36C",170.562703739837,-0.00843638524077548,36.0206304347826,"6/22/22",3,10,"Caul",36,2023-02-25 15:25:53,2023-02-25 15:37:38,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00552583233270794
"179",179,"C3_ND_39C",136.039804233512,-0.00995853386809264,38.96625,"6/22/22",3,10,"Caul",39,2023-02-25 16:34:02,2023-02-25 16:44:10,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00652283968360068
"180",180,"C3_ND_42C",113.070975427664,-0.012001087487781,41.9750930232558,"6/22/22",3,10,"Caul",42,2023-02-25 17:40:51,2023-02-25 17:51:52,"Nutrient","Dark","C3_ND",0.071,"0",0.655,-0.00786071230449656
"181",181,"C3_NL_16C",260.276618879892,0.00237869095816462,16.3066923076923,"6/23/22",3,12,"Caul",16,2023-02-25 07:23:03,2023-02-25 07:36:13,"Nutrient","Light","C3_NL",0.059,"0",0.674,0.00160323770580295
"182",182,"C3_NL_20C",246.743934943552,0.0029464973223331,19.91222,"6/23/22",3,12,"Caul",20,2023-02-25 08:12:34,2023-02-25 08:25:19,"Nutrient","Light","C3_NL",0.059,"0",0.674,0.00198593919525251
"183",183,"C3_NL_22C",243.008112184318,0.0039952894146881,22.0061153846154,"6/23/22",3,12,"Caul",22,2023-02-25 08:50:08,2023-02-25 09:03:13,"Nutrient","Light","C3_NL",0.059,"0",0.674,0.00269282506549978
"184",184,"C3_NL_24C",233.245694241418,0.00328582502768532,23.9919272727273,"6/23/22",3,12,"Caul",24,2023-02-25 09:24:09,2023-02-25 09:38:01,"Nutrient","Light","C3_NL",0.059,"0",0.674,0.00221464606865991
"185",185,"C3_NL_26C",227.105598712709,0.00328606530420478,25.8062307692308,"6/23/22",3,12,"Caul",26,2023-02-25 09:58:34,2023-02-25 10:11:48,"Nutrient","Light","C3_NL",0.059,"0",0.674,0.00221480801503402
"186",186,"C3_NL_28C",219.834582163265,0.00320589795918369,27.9557142857143,"6/23/22",3,12,"Caul",28,2023-02-25 10:33:26,2023-02-25 10:47:31,"Nutrient","Light","C3_NL",0.059,"0",0.674,0.00216077522448981
"187",187,"C3_NL_30C",207.300000612245,0.00477081632653063,29.81056,"6/23/22",3,12,"Caul",30,2023-02-25 11:11:16,2023-02-25 11:24:03,"Nutrient","Light","C3_NL",0.059,"0",0.674,0.00321553020408165
"188",188,"C3_NL_32C",201.17769893617,0.00283251618871417,31.9717540983607,"6/23/22",3,12,"Caul",32,2023-02-25 11:46:01,2023-02-25 12:01:26,"Nutrient","Light","C3_NL",0.059,"0",0.674,0.00190911591119335
"189",189,"C3_NL_34C",194.704237392972,-0.000257218485806191,33.9305217391304,"6/23/22",3,12,"Caul",34,2023-02-25 12:27:54,2023-02-25 12:39:26,"Nutrient","Light","C3_NL",0.059,"0",0.674,-0.000173365259433373
"190",190,"C3_NL_36C",169.837854562352,-0.00106737411095303,36.1515777777778,"6/23/22",3,12,"Caul",36,2023-02-25 13:05:46,2023-02-25 13:28:32,"Nutrient","Light","C3_NL",0.059,"0",0.674,-0.000719410150782342
"191",191,"C3_NL_39C",143.414643819656,-0.00554098277608921,38.9064897959184,"6/23/22",3,12,"Caul",39,2023-02-25 14:13:37,2023-02-25 14:26:08,"Nutrient","Light","C3_NL",0.059,"0",0.674,-0.00373462239108413
"192",192,"C3_NL_42C",125.411554535387,-0.008376945535085,42.0088301886792,"6/23/22",3,12,"Caul",42,2023-02-25 14:57:55,2023-02-25 15:11:28,"Nutrient","Light","C3_NL",0.059,"0",0.674,-0.00564606129064729
"193",193,"C4_AL_16C",198.182609377289,0.00288512820512804,16.374,"6/23/22",4,11,"Caul",16,2023-02-25 16:36:48,2023-02-25 16:40:51,"Ambient","Light","C4_AL",0.049,"0",0.676,0.00195034666666656
"194",194,"C4_AL_20C",205.79926712977,0.00266219671801068,20.1033921568627,"6/23/22",4,11,"Caul",20,2023-02-25 17:11:52,2023-02-25 17:24:47,"Ambient","Light","C4_AL",0.049,"0",0.676,0.00179964498137522
"195",195,"C4_AL_22C",202.912700437523,0.00261124212087504,21.7795128205128,"6/23/22",4,11,"Caul",22,2023-02-25 17:48:20,2023-02-25 17:58:23,"Ambient","Light","C4_AL",0.049,"0",0.676,0.00176519967371153
"196",196,"C4_AL_24C",199.137509937066,0.00273766577532885,23.988862745098,"6/23/22",4,11,"Caul",24,2023-02-25 18:18:00,2023-02-25 18:31:06,"Ambient","Light","C4_AL",0.049,"0",0.676,0.0018506620641223
"197",197,"C4_AL_26C",195.298100093371,0.0023060690943045,25.96824,"6/23/22",4,11,"Caul",26,2023-02-25 18:48:05,2023-02-25 19:00:56,"Ambient","Light","C4_AL",0.049,"0",0.676,0.00155890270774984
"198",198,"C4_AL_28C",189.938684340213,0.00426547217010632,28.0041666666667,"6/23/22",4,11,"Caul",28,2023-02-25 19:25:07,2023-02-25 19:37:24,"Ambient","Light","C4_AL",0.049,"0",0.676,0.00288345918699187
"199",199,"C4_AL_30C",182.259316013072,0.0036153594771243,29.7391052631579,"6/23/22",4,11,"Caul",30,2023-02-25 20:08:32,2023-02-25 20:13:35,"Ambient","Light","C4_AL",0.049,"0",0.676,0.00244398300653603
"200",200,"C4_AL_32C",174.589304497072,0.00214561751973522,31.941431372549,"6/23/22",4,11,"Caul",32,2023-02-25 20:31:30,2023-02-25 20:44:20,"Ambient","Light","C4_AL",0.049,"0",0.676,0.00145043744334101
"201",201,"C4_AL_34C",165.639616822638,0.000698685383244069,33.91062,"6/23/22",4,11,"Caul",34,2023-02-25 21:06:57,2023-02-25 21:19:29,"Ambient","Light","C4_AL",0.049,"0",0.676,0.000472311319072991
"202",202,"C4_AL_36C",152.851895588235,-0.00249852941176465,35.9095714285714,"6/23/22",4,11,"Caul",36,2023-02-25 21:48:35,2023-02-25 21:53:52,"Ambient","Light","C4_AL",0.049,"0",0.676,-0.0016890058823529
"203",203,"C4_AL_39C",139.325097332125,-0.00757936172354781,38.9467272727273,"6/23/22",4,11,"Caul",39,2023-02-25 22:14:58,2023-02-25 22:28:47,"Ambient","Light","C4_AL",0.049,"0",0.676,-0.00512364852511832
"204",204,"C4_AL_42C",116.688715303644,-0.00711294197031041,42.08475,"6/23/22",4,11,"Caul",42,2023-02-25 22:49:46,2023-02-25 23:04:57,"Ambient","Light","C4_AL",0.049,"0",0.676,-0.00480834877192984
"205",205,"C4_ND_16C",233.822850618401,-0.00196358974358978,16.1263090909091,"6/22/22",4,10,"Caul",16,2023-02-25 08:58:48,2023-02-25 09:12:48,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.0013057871794872
"206",206,"C4_ND_20C",224.336548233002,-0.00280416520553292,19.8315483870968,"6/22/22",4,10,"Caul",20,2023-02-25 09:55:41,2023-02-25 10:11:16,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00186476986167939
"207",207,"C4_ND_22C",216.982757632135,-0.00338596194503169,21.9230350877193,"6/22/22",4,10,"Caul",22,2023-02-25 10:30:59,2023-02-25 10:45:24,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00225166469344607
"208",208,"C4_ND_24C",211.743654308943,-0.00424629500580727,23.8637291666667,"6/22/22",4,10,"Caul",24,2023-02-25 11:04:42,2023-02-25 11:16:56,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00282378617886183
"209",209,"C4_ND_26C",196.196269742538,-0.00444745955798594,25.9046153846154,"6/22/22",4,10,"Caul",26,2023-02-25 12:02:50,2023-02-25 12:19:12,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00295756060606065
"210",210,"C4_ND_28C",183.828285641026,-0.00598410256410262,27.8781379310345,"6/22/22",4,10,"Caul",28,2023-02-25 12:49:34,2023-02-25 12:56:51,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00397942820512824
"211",211,"C4_ND_30C",186.595470675422,-0.00747545966228893,29.7554285714286,"6/22/22",4,10,"Caul",30,2023-02-25 13:22:19,2023-02-25 13:34:41,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00497118067542214
"212",212,"C4_ND_32C",169.38383433584,-0.00793358395989972,31.858875,"6/22/22",4,10,"Caul",32,2023-02-25 14:08:03,2023-02-25 14:14:07,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00527583333333331
"213",213,"C4_ND_34C",159.784746357346,-0.00795514855514859,33.9512903225806,"6/22/22",4,10,"Caul",34,2023-02-25 14:48:34,2023-02-25 14:56:23,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00529017378917381
"214",214,"C4_ND_36C",148.594076719577,-0.00815079365079385,36.0102380952381,"6/22/22",4,10,"Caul",36,2023-02-25 15:28:04,2023-02-25 15:38:50,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00542027777777791
"215",215,"C4_ND_39C",119.094548754775,-0.00928763941940404,38.9468333333333,"6/22/22",4,10,"Caul",39,2023-02-25 16:35:01,2023-02-25 16:44:14,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00617628021390369
"216",216,"C4_ND_42C",95.965028001376,-0.0119626418988649,41.93304,"6/22/22",4,10,"Caul",42,2023-02-25 17:45:22,2023-02-25 17:51:56,"Nutrient","Dark","C4_ND",0.163,"0",0.665,-0.00795515686274516
"217",217,"C4_NL_16C",237.99559548718,0.0027645128205127,16.3204137931034,"6/23/22",4,12,"Caul",16,2023-02-25 07:28:45,2023-02-25 07:36:16,"Nutrient","Light","C4_NL",0.0796,"0",0.671,0.00185498810256402
"218",218,"C4_NL_20C",222.546511524823,0.00367464539007079,19.98026,"6/23/22",4,12,"Caul",20,2023-02-25 08:12:36,2023-02-25 08:25:22,"Nutrient","Light","C4_NL",0.0796,"0",0.671,0.0024656870567375
"219",219,"C4_NL_22C",218.850252250233,0.00480769374416425,21.7912790697674,"6/23/22",4,12,"Caul",22,2023-02-25 08:52:15,2023-02-25 09:03:15,"Nutrient","Light","C4_NL",0.0796,"0",0.671,0.00322596250233421
"220",220,"C4_NL_24C",210.059075070028,0.00777282913165253,24.0584,"6/23/22",4,12,"Caul",24,2023-02-25 09:24:12,2023-02-25 09:38:03,"Nutrient","Light","C4_NL",0.0796,"0",0.671,0.00521556834733885
"221",221,"C4_NL_26C",203.96308715123,0.00718081732976797,25.9255384615385,"6/23/22",4,12,"Caul",26,2023-02-25 09:58:37,2023-02-25 10:11:50,"Nutrient","Light","C4_NL",0.0796,"0",0.671,0.00481832842827431
"222",222,"C4_NL_28C",196.698228238025,0.00820266373411544,27.9786607142857,"6/23/22",4,12,"Caul",28,2023-02-25 10:33:30,2023-02-25 10:47:39,"Nutrient","Light","C4_NL",0.0796,"0",0.671,0.00550398736559146
"223",223,"C4_NL_30C",185.360679437332,0.00918447921605808,29.80576,"6/23/22",4,12,"Caul",30,2023-02-25 11:11:19,2023-02-25 11:24:06,"Nutrient","Light","C4_NL",0.0796,"0",0.671,0.00616278555397497
